"Name"	"Measurement 3"
"Description"	""
"Date"	"2/25/2025 2:12:24 PM"
"Voltage(kV)"	"50"
"Current(uA)"	"98"
"Measurement time(s)"	"100"
"Dead time(%)"	"26.30"
"CountRate"	"153894.42"
"Processing Time"	"Process 2"
"Filter"	"None"
"Collimator"	"3 mm"
"Channel"	"4096"
"11.74"	"3105"
"11.75"	"3078"
"11.76"	"3119"
"11.77"	"3153"
"11.78"	"3145"
"11.79"	"3190"
"11.80"	"3319"
"11.81"	"3345"
"11.82"	"3354"
"11.83"	"3395"
"11.84"	"3455"
"11.85"	"3502"
"11.86"	"3618"
"11.87"	"3614"
"11.88"	"3546"
"11.89"	"3645"
"11.90"	"3669"
"11.91"	"3712"
"11.92"	"3716"
"11.93"	"3583"
"11.94"	"3580"
"11.95"	"3508"
"11.96"	"3456"
"11.97"	"3444"
"11.98"	"3391"
"11.99"	"3308"
"12.00"	"3246"
"12.01"	"3230"
"12.02"	"3168"
"12.03"	"3132"
"12.04"	"3090"
"12.05"	"3035"
"12.06"	"3072"
"12.07"	"3025"
"12.08"	"2982"
"12.09"	"2970"
"12.10"	"2873"
"12.11"	"2946"
"12.12"	"2938"
"12.13"	"2970"
"12.14"	"2911"
"12.15"	"2943"
"12.16"	"2861"
"12.17"	"2864"
"12.18"	"2884"
"12.19"	"2962"
"12.20"	"2894"
"12.21"	"2939"
"12.22"	"2903"
"12.23"	"3004"
"12.24"	"2968"
"12.25"	"2985"
"12.26"	"2993"
"12.27"	"2982"
"12.28"	"2994"
"12.29"	"2952"
"12.30"	"2926"
"12.31"	"2876"
"12.32"	"2912"
"12.33"	"2919"
"12.34"	"2904"
"12.35"	"2836"
"12.36"	"2919"
"12.37"	"2915"
"12.38"	"2902"
"12.39"	"2941"
"12.40"	"2950"
"12.41"	"2951"
"12.42"	"2980"
"12.43"	"2903"
"12.44"	"2934"
"12.45"	"2925"
"12.46"	"2951"
"12.47"	"2939"
"12.48"	"2935"
"12.49"	"2943"
"12.50"	"2878"
"12.51"	"2930"
"12.52"	"2934"
"12.53"	"2981"
"12.54"	"2930"
"12.55"	"3017"
"12.56"	"2922"
"12.57"	"2979"
"12.58"	"2999"
"12.59"	"3054"
"12.60"	"3009"
"12.61"	"3135"
"12.62"	"3209"
"12.63"	"3206"
"12.64"	"3297"
"12.65"	"3393"
"12.66"	"3544"
"12.67"	"3517"
"12.68"	"3643"
"12.69"	"3647"
"12.70"	"3870"
"12.71"	"3991"
"12.72"	"4072"
"12.73"	"4169"
"12.74"	"4181"
"12.75"	"4379"
"12.76"	"4358"
"12.77"	"4380"
"12.78"	"4455"
"12.79"	"4542"
"12.80"	"4506"
"12.81"	"4379"
"12.82"	"4375"
"12.83"	"4255"
"12.84"	"4205"
"12.85"	"4128"
"12.86"	"4070"
"12.87"	"3987"
"12.88"	"3773"
"12.89"	"3696"
"12.90"	"3634"
"12.91"	"3589"
"12.92"	"3381"
"12.93"	"3308"
"12.94"	"3356"
"12.95"	"3271"
"12.96"	"3203"
"12.97"	"3189"
"12.98"	"3145"
"12.99"	"3094"
"13.00"	"3110"
"13.01"	"3064"
"13.02"	"3000"
"13.03"	"3013"
"13.04"	"3034"
"13.05"	"2909"
"13.06"	"2991"
"13.07"	"2982"
"13.08"	"2954"
"13.09"	"3026"
"13.10"	"2925"
"13.11"	"2974"
"13.12"	"2945"
"13.13"	"2922"
"13.14"	"3037"
"13.15"	"3020"
"13.16"	"3059"
"13.17"	"3047"
"13.18"	"3079"
"13.19"	"3107"
"13.20"	"3154"
"13.21"	"3211"
"13.22"	"3308"
"13.23"	"3370"
"13.24"	"3504"
"13.25"	"3594"
"13.26"	"3582"
"13.27"	"3648"
"13.28"	"3859"
"13.29"	"3918"
"13.30"	"4017"
"13.31"	"4181"
"13.32"	"4155"
"13.33"	"4314"
"13.34"	"4360"
"13.35"	"4479"
"13.36"	"4432"
"13.37"	"4489"
"13.38"	"4548"
"13.39"	"4615"
"13.40"	"4585"
"13.41"	"4428"
"13.42"	"4398"
"13.43"	"4279"
"13.44"	"4246"
"13.45"	"4108"
"13.46"	"4111"
"13.47"	"3917"
"13.48"	"3916"
"13.49"	"3763"
"13.50"	"3693"
"13.51"	"3569"
"13.52"	"3474"
"13.53"	"3409"
"13.54"	"3362"
"13.55"	"3295"
"13.56"	"3215"
"13.57"	"3118"
"13.58"	"3123"
"13.59"	"3042"
"13.60"	"3043"
"13.61"	"3006"
"13.62"	"3024"
"13.63"	"2881"
"13.64"	"2959"
"13.65"	"2991"
"13.66"	"2975"
"13.67"	"2888"
"13.68"	"2949"
"13.69"	"3032"
"13.70"	"2931"
"13.71"	"2983"
"13.72"	"2947"
"13.73"	"2919"
"13.74"	"2992"
"13.75"	"2911"
"13.76"	"2906"
"13.77"	"2928"
"13.78"	"2949"
"13.79"	"2962"
"13.80"	"2892"
"13.81"	"2901"
"13.82"	"2987"
"13.83"	"2962"
"13.84"	"2952"
"13.85"	"3007"
"13.86"	"3021"
"13.87"	"2965"
"13.88"	"2985"
"13.89"	"2960"
"13.90"	"2934"
"13.91"	"3019"
"13.92"	"3020"
"13.93"	"3125"
"13.94"	"3139"
"13.95"	"3129"
"13.96"	"3210"
"13.97"	"3245"
"13.98"	"3354"
"13.99"	"3352"
"14.00"	"3405"
"14.01"	"3559"
"14.02"	"3586"
"14.03"	"3725"
"14.04"	"3831"
"14.05"	"3958"
"14.06"	"3976"
"14.07"	"4082"
"14.08"	"4279"
"14.09"	"4339"
"14.10"	"4424"
"14.11"	"4449"
"14.12"	"4420"
"14.13"	"4511"
"14.14"	"4533"
"14.15"	"4448"
"14.16"	"4454"
"14.17"	"4437"
"14.18"	"4385"
"14.19"	"4254"
"14.20"	"4179"
"14.21"	"4052"
"14.22"	"3970"
"14.23"	"3929"
"14.24"	"3669"
"14.25"	"3609"
"14.26"	"3478"
"14.27"	"3410"
"14.28"	"3421"
"14.29"	"3261"
"14.30"	"3204"
"14.31"	"3230"
"14.32"	"3064"
"14.33"	"3077"
"14.34"	"3100"
"14.35"	"3008"
"14.36"	"3037"
"14.37"	"2941"
"14.38"	"2922"
"14.39"	"2904"
"14.40"	"2927"
"14.41"	"2960"
"14.42"	"2930"
"14.43"	"2880"
"14.44"	"2933"
"14.45"	"2934"
"14.46"	"2918"
"14.47"	"2917"
"14.48"	"2888"
"14.49"	"2972"
"14.50"	"2935"
"14.51"	"2872"
"14.52"	"2879"
"14.53"	"2913"
"14.54"	"2923"
"14.55"	"2848"
"14.56"	"2902"
"14.57"	"2922"
"14.58"	"2928"
"14.59"	"2857"
"14.60"	"2843"
"14.61"	"2837"
"14.62"	"2902"
"14.63"	"2911"
"14.64"	"2876"
"14.65"	"2892"
"14.66"	"2845"
"14.67"	"2906"
"14.68"	"2943"
"14.69"	"2900"
"14.70"	"2950"
"14.71"	"2897"
"14.72"	"2954"
"14.73"	"3069"
"14.74"	"2940"
"14.75"	"2920"
"14.76"	"2929"
"14.77"	"2989"
"14.78"	"2995"
"14.79"	"3017"
"14.80"	"3172"
"14.81"	"3084"
"14.82"	"3075"
"14.83"	"3162"
"14.84"	"3168"
"14.85"	"3191"
"14.86"	"3236"
"14.87"	"3289"
"14.88"	"3238"
"14.89"	"3284"
"14.90"	"3368"
"14.91"	"3435"
"14.92"	"3320"
"14.93"	"3383"
"14.94"	"3384"
"14.95"	"3388"
"14.96"	"3332"
"14.97"	"3408"
"14.98"	"3377"
"14.99"	"3345"
"15.00"	"3257"
"15.01"	"3253"
"15.02"	"3179"
"15.03"	"3115"
"15.04"	"3106"
"15.05"	"3168"
"15.06"	"3103"
"15.07"	"3068"
"15.08"	"3045"
"15.09"	"2994"
"15.10"	"3111"
"15.11"	"2990"
"15.12"	"3021"
"15.13"	"2944"
"15.14"	"2941"
"15.15"	"2856"
"15.16"	"2953"
"15.17"	"3003"
"15.18"	"2962"
"15.19"	"3071"
"15.20"	"3002"
"15.21"	"2973"
"15.22"	"2876"
"15.23"	"2971"
"15.24"	"2887"
"15.25"	"2934"
"15.26"	"2947"
"15.27"	"2873"
"15.28"	"2955"
"15.29"	"2993"
"15.30"	"2925"
"15.31"	"2914"
"15.32"	"2871"
"15.33"	"2883"
"15.34"	"2986"
"15.35"	"2959"
"15.36"	"2879"
"15.37"	"2923"
"15.38"	"2976"
"15.39"	"2908"
"15.40"	"2952"
"15.41"	"2882"
"15.42"	"2945"
"15.43"	"2994"
"15.44"	"3008"
"15.45"	"3040"
"15.46"	"2941"
"15.47"	"3065"
"15.48"	"3139"
"15.49"	"3210"
"15.50"	"3192"
"15.51"	"3261"
"15.52"	"3405"
"15.53"	"3577"
"15.54"	"3650"
"15.55"	"3829"
"15.56"	"3985"
"15.57"	"4221"
"15.58"	"4516"
"15.59"	"4773"
"15.60"	"5054"
"15.61"	"5427"
"15.62"	"5785"
"15.63"	"6152"
"15.64"	"6528"
"15.65"	"6816"
"15.66"	"7201"
"15.67"	"7553"
"15.68"	"7752"
"15.69"	"8207"
"15.70"	"8319"
"15.71"	"8550"
"15.72"	"8659"
"15.73"	"8826"
"15.74"	"8968"
"15.75"	"8890"
"15.76"	"8692"
"15.77"	"8668"
"15.78"	"8597"
"15.79"	"8316"
"15.80"	"8010"
"15.81"	"7839"
"15.82"	"7303"
"15.83"	"6960"
"15.84"	"6413"
"15.85"	"6086"
"15.86"	"5825"
"15.87"	"5486"
"15.88"	"5182"
"15.89"	"4784"
"15.90"	"4456"
"15.91"	"4188"
"15.92"	"4082"
"15.93"	"3901"
"15.94"	"3675"
"15.95"	"3508"
"15.96"	"3369"
"15.97"	"3227"
"15.98"	"3149"
"15.99"	"3089"
"16.00"	"3078"
"16.01"	"2960"
"16.02"	"2939"
"16.03"	"2930"
"16.04"	"2917"
"16.05"	"2976"
"16.06"	"3007"
"16.07"	"2972"
"16.08"	"2944"
"16.09"	"2957"
"16.10"	"2964"
"16.11"	"3056"
"16.12"	"2979"
"16.13"	"2941"
"16.14"	"2991"
"16.15"	"2905"
"16.16"	"3011"
"16.17"	"2985"
"16.18"	"3033"
"16.19"	"2981"
"16.20"	"2969"
"16.21"	"2969"
"16.22"	"2969"
"16.23"	"2952"
"16.24"	"2970"
"16.25"	"2972"
"16.26"	"2952"
"16.27"	"3035"
"16.28"	"2900"
"16.29"	"2930"
"16.30"	"2940"
"16.31"	"2957"
"16.32"	"2888"
"16.33"	"2862"
"16.34"	"2908"
"16.35"	"2895"
"16.36"	"2980"
"16.37"	"2958"
"16.38"	"2901"
"16.39"	"2918"
"16.40"	"2882"
"16.41"	"2934"
"16.42"	"3022"
"16.43"	"3009"
"16.44"	"2984"
"16.45"	"3017"
"16.46"	"3051"
"16.47"	"3023"
"16.48"	"2978"
"16.49"	"2974"
"16.50"	"3082"
"16.51"	"3067"
"16.52"	"3036"
"16.53"	"3081"
"16.54"	"3085"
"16.55"	"3073"
"16.56"	"3054"
"16.57"	"3066"
"16.58"	"3073"
"16.59"	"3095"
"16.60"	"3064"
"16.61"	"3117"
"16.62"	"3071"
"16.63"	"3079"
"16.64"	"3113"
"16.65"	"2945"
"16.66"	"3044"
"16.67"	"3065"
"16.68"	"3102"
"16.69"	"3077"
"16.70"	"2963"
"16.71"	"3002"
"16.72"	"2983"
"16.73"	"2986"
"16.74"	"2937"
"16.75"	"3049"
"16.76"	"2952"
"16.77"	"3032"
"16.78"	"3037"
"16.79"	"2974"
"16.80"	"2906"
"16.81"	"2942"
"16.82"	"2995"
"16.83"	"2921"
"16.84"	"2932"
"16.85"	"2987"
"16.86"	"2937"
"16.87"	"2918"
"16.88"	"2906"
"16.89"	"2953"
"16.90"	"2844"
"16.91"	"2838"
"16.92"	"2904"
"16.93"	"2905"
"16.94"	"2950"
"16.95"	"2887"
"16.96"	"2971"
"16.97"	"2959"
"16.98"	"2920"
"16.99"	"2989"
"17.00"	"2924"
"17.01"	"2871"
"17.02"	"2928"
"17.03"	"2921"
"17.04"	"2875"
"17.05"	"2916"
"17.06"	"2987"
"17.07"	"2987"
"17.08"	"2908"
"17.09"	"2914"
"17.10"	"2863"
"17.11"	"2934"
"17.12"	"2948"
"17.13"	"2886"
"17.14"	"2867"
"17.15"	"2992"
"17.16"	"2890"
"17.17"	"2877"
"17.18"	"2928"
"17.19"	"2908"
"17.20"	"2855"
"17.21"	"2837"
"17.22"	"2907"
"17.23"	"2868"
"17.24"	"2917"
"17.25"	"2955"
"17.26"	"2985"
"17.27"	"2853"
"17.28"	"2845"
"17.29"	"2899"
"17.30"	"2894"
"17.31"	"2919"
"17.32"	"2939"
"17.33"	"2922"
"17.34"	"2947"
"17.35"	"2892"
"17.36"	"2860"
"17.37"	"2973"
"17.38"	"2956"
"17.39"	"2969"
"17.40"	"2951"
"17.41"	"3001"
"17.42"	"3060"
"17.43"	"3031"
"17.44"	"3005"
"17.45"	"2950"
"17.46"	"3051"
"17.47"	"3080"
"17.48"	"3033"
"17.49"	"3168"
"17.50"	"3200"
"17.51"	"3180"
"17.52"	"3325"
"17.53"	"3436"
"17.54"	"3416"
"17.55"	"3470"
"17.56"	"3536"
"17.57"	"3578"
"17.58"	"3653"
"17.59"	"3738"
"17.60"	"3848"
"17.61"	"3907"
"17.62"	"3945"
"17.63"	"3875"
"17.64"	"3922"
"17.65"	"3933"
"17.66"	"3931"
"17.67"	"3905"
"17.68"	"3894"
"17.69"	"3871"
"17.70"	"3761"
"17.71"	"3807"
"17.72"	"3762"
"17.73"	"3643"
"17.74"	"3574"
"17.75"	"3448"
"17.76"	"3472"
"17.77"	"3439"
"17.78"	"3325"
"17.79"	"3295"
"17.80"	"3303"
"17.81"	"3188"
"17.82"	"3196"
"17.83"	"3114"
"17.84"	"3125"
"17.85"	"3098"
"17.86"	"3077"
"17.87"	"3036"
"17.88"	"3077"
"17.89"	"3063"
"17.90"	"3098"
"17.91"	"3141"
"17.92"	"3060"
"17.93"	"3059"
"17.94"	"3126"
"17.95"	"3224"
"17.96"	"3105"
"17.97"	"3027"
"17.98"	"3024"
"17.99"	"3096"
"18.00"	"3095"
"18.01"	"2989"
"18.02"	"3077"
"18.03"	"3052"
"18.04"	"3092"
"18.05"	"3083"
"18.06"	"3010"
"18.07"	"2963"
"18.08"	"2938"
"18.09"	"3002"
"18.10"	"2964"
"18.11"	"2968"
"18.12"	"2970"
"18.13"	"2999"
"18.14"	"2966"
"18.15"	"2976"
"18.16"	"2988"
"18.17"	"2989"
"18.18"	"3037"
"18.19"	"3006"
"18.20"	"2986"
"18.21"	"3002"
"18.22"	"2965"
"18.23"	"2984"
"18.24"	"2934"
"18.25"	"2912"
"18.26"	"2901"
"18.27"	"3000"
"18.28"	"2989"
"18.29"	"3071"
"18.30"	"3002"
"18.31"	"3005"
"18.32"	"3048"
"18.33"	"3054"
"18.34"	"3058"
"18.35"	"3020"
"18.36"	"3033"
"18.37"	"3141"
"18.38"	"3112"
"18.39"	"3103"
"18.40"	"3053"
"18.41"	"3028"
"18.42"	"3062"
"18.43"	"3015"
"18.44"	"3147"
"18.45"	"3095"
"18.46"	"3030"
"18.47"	"3123"
"18.48"	"3049"
"18.49"	"3079"
"18.50"	"3167"
"18.51"	"3140"
"18.52"	"3045"
"18.53"	"3101"
"18.54"	"3159"
"18.55"	"3163"
"18.56"	"3167"
"18.57"	"3196"
"18.58"	"3157"
"18.59"	"3161"
"18.60"	"3143"
"18.61"	"3051"
"18.62"	"3143"
"18.63"	"3220"
"18.64"	"3229"
"18.65"	"3140"
"18.66"	"3173"
"18.67"	"3199"
"18.68"	"3183"
"18.69"	"3312"
"18.70"	"3246"
"18.71"	"3257"
"18.72"	"3181"
"18.73"	"3232"
"18.74"	"3212"
"18.75"	"3247"
"18.76"	"3286"
"18.77"	"3200"
"18.78"	"3224"
"18.79"	"3247"
"18.80"	"3236"
"18.81"	"3315"
"18.82"	"3280"
"18.83"	"3367"
"18.84"	"3343"
"18.85"	"3295"
"18.86"	"3336"
"18.87"	"3345"
"18.88"	"3260"
"18.89"	"3329"
"18.90"	"3401"
"18.91"	"3424"
"18.92"	"3384"
"18.93"	"3357"
"18.94"	"3293"
"18.95"	"3371"
"18.96"	"3499"
"18.97"	"3407"
"18.98"	"3369"
"18.99"	"3385"
"19.00"	"3384"
"19.01"	"3442"
"19.02"	"3412"
"19.03"	"3459"
"19.04"	"3439"
"19.05"	"3532"
"19.06"	"3519"
"19.07"	"3539"
"19.08"	"3521"
"19.09"	"3485"
"19.10"	"3416"
"19.11"	"3509"
"19.12"	"3589"
"19.13"	"3591"
"19.14"	"3548"
"19.15"	"3590"
"19.16"	"3540"
"19.17"	"3651"
"19.18"	"3637"
"19.19"	"3607"
"19.20"	"3635"
"19.21"	"3690"
"19.22"	"3594"
"19.23"	"3663"
"19.24"	"3709"
"19.25"	"3682"
"19.26"	"3777"
"19.27"	"3886"
"19.28"	"3778"
"19.29"	"3776"
"19.30"	"3898"
"19.31"	"3906"
"19.32"	"3897"
"19.33"	"3917"
"19.34"	"4037"
"19.35"	"4064"
"19.36"	"4111"
"19.37"	"4036"
"19.38"	"4082"
"19.39"	"4147"
"19.40"	"4201"
"19.41"	"4227"
"19.42"	"4217"
"19.43"	"4202"
"19.44"	"4162"
"19.45"	"4214"
"19.46"	"4240"
"19.47"	"4399"
"19.48"	"4474"
"19.49"	"4427"
"19.50"	"4528"
"19.51"	"4588"
"19.52"	"4577"
"19.53"	"4727"
"19.54"	"4779"
"19.55"	"4777"
"19.56"	"4837"
"19.57"	"4968"
"19.58"	"5055"
"19.59"	"5146"
"19.60"	"5102"
"19.61"	"5175"
"19.62"	"5222"
"19.63"	"5369"
"19.64"	"5530"
"19.65"	"5609"
"19.66"	"5601"
"19.67"	"5954"
"19.68"	"5958"
"19.69"	"6021"
"19.70"	"6140"
"19.71"	"6214"
"19.72"	"6249"
"19.73"	"6631"
"19.74"	"6663"
"19.75"	"6833"
"19.76"	"7018"
"19.77"	"7212"
"19.78"	"7275"
"19.79"	"7545"
"19.80"	"7722"
"19.81"	"7863"
"19.82"	"7967"
"19.83"	"8164"
"19.84"	"8431"
"19.85"	"8692"
"19.86"	"8871"
"19.87"	"8941"
"19.88"	"9284"
"19.89"	"9490"
"19.90"	"9713"
"19.91"	"9919"
"19.92"	"10109"
"19.93"	"10408"
"19.94"	"10716"
"19.95"	"10882"
"19.96"	"11063"
"19.97"	"11457"
"19.98"	"11692"
"19.99"	"11869"
"20.00"	"12113"
"20.01"	"12533"
"20.02"	"12709"
"20.03"	"12963"
"20.04"	"13063"
"20.05"	"13229"
"20.06"	"13590"
"20.07"	"13715"
"20.08"	"13934"
"20.09"	"14085"
"20.10"	"14292"
"20.11"	"14439"
"20.12"	"14510"
"20.13"	"14738"
"20.14"	"14816"
"20.15"	"14900"
"20.16"	"15090"
"20.17"	"15105"
"20.18"	"15097"
"20.19"	"15248"
"20.20"	"15285"
"20.21"	"15287"
"20.22"	"15110"
"20.23"	"15062"
"20.24"	"14995"
"20.25"	"14728"
"20.26"	"14709"
"20.27"	"14576"
"20.28"	"14359"
"20.29"	"14543"
"20.30"	"14102"
"20.31"	"13921"
"20.32"	"14010"
"20.33"	"13750"
"20.34"	"13362"
"20.35"	"13111"
"20.36"	"12937"
"20.37"	"12492"
"20.38"	"12267"
"20.39"	"12045"
"20.40"	"11898"
"20.41"	"11626"
"20.42"	"11233"
"20.43"	"11040"
"20.44"	"10694"
"20.45"	"10559"
"20.46"	"10295"
"20.47"	"9955"
"20.48"	"9750"
"20.49"	"9178"
"20.50"	"9142"
"20.51"	"8928"
"20.52"	"8560"
"20.53"	"8310"
"20.54"	"7985"
"20.55"	"7852"
"20.56"	"7570"
"20.57"	"7329"
"20.58"	"7105"
"20.59"	"6869"
"20.60"	"6832"
"20.61"	"6569"
"20.62"	"6364"
"20.63"	"6193"
"20.64"	"5969"
"20.65"	"5769"
"20.66"	"5741"
"20.67"	"5491"
"20.68"	"5367"
"20.69"	"5237"
"20.70"	"5191"
"20.71"	"5039"
"20.72"	"4944"
"20.73"	"4957"
"20.74"	"4862"
"20.75"	"4765"
"20.76"	"4628"
"20.77"	"4674"
"20.78"	"4611"
"20.79"	"4555"
"20.80"	"4464"
"20.81"	"4471"
"20.82"	"4691"
"20.83"	"4686"
"20.84"	"4723"
"20.85"	"4945"
"20.86"	"5105"
"20.87"	"5241"
"20.88"	"5406"
"20.89"	"5540"
"20.90"	"5672"
"20.91"	"5829"
"20.92"	"6066"
"20.93"	"6447"
"20.94"	"6770"
"20.95"	"7061"
"20.96"	"7338"
"20.97"	"7796"
"20.98"	"7894"
"20.99"	"8211"
"21.00"	"8396"
"21.01"	"8611"
"21.02"	"8974"
"21.03"	"9288"
"21.04"	"9393"
"21.05"	"9745"
"21.06"	"9889"
"21.07"	"10149"
"21.08"	"10374"
"21.09"	"10406"
"21.10"	"10685"
"21.11"	"10753"
"21.12"	"10743"
"21.13"	"10719"
"21.14"	"10764"
"21.15"	"10552"
"21.16"	"10373"
"21.17"	"10367"
"21.18"	"10030"
"21.19"	"9720"
"21.20"	"9478"
"21.21"	"9059"
"21.22"	"8647"
"21.23"	"8259"
"21.24"	"7722"
"21.25"	"7416"
"21.26"	"6926"
"21.27"	"6485"
"21.28"	"6112"
"21.29"	"5620"
"21.30"	"5284"
"21.31"	"5056"
"21.32"	"4705"
"21.33"	"4383"
"21.34"	"4075"
"21.35"	"3808"
"21.36"	"3585"
"21.37"	"3410"
"21.38"	"3270"
"21.39"	"3215"
"21.40"	"3053"
"21.41"	"2950"
"21.42"	"2851"
"21.43"	"2871"
"21.44"	"2834"
"21.45"	"2707"
"21.46"	"2671"
"21.47"	"2724"
"21.48"	"2658"
"21.49"	"2725"
"21.50"	"2674"
"21.51"	"2665"
"21.52"	"2651"
"21.53"	"2695"
"21.54"	"2668"
"21.55"	"2681"
"21.56"	"2588"
"21.57"	"2672"
"21.58"	"2631"
"21.59"	"2633"
"21.60"	"2609"
"21.61"	"2663"
"21.62"	"2594"
"21.63"	"2668"
"21.64"	"2602"
"21.65"	"2667"
"21.66"	"2581"
"21.67"	"2684"
"21.68"	"2748"
"21.69"	"2679"
"21.70"	"2671"
"21.71"	"2663"
"21.72"	"2640"
"21.73"	"2730"
"21.74"	"2718"
"21.75"	"2651"
"21.76"	"2677"
"21.77"	"2619"
"21.78"	"2702"
"21.79"	"2751"
"21.80"	"2816"
"21.81"	"2694"
"21.82"	"2669"
"21.83"	"2715"
"21.84"	"2790"
"21.85"	"2738"
"21.86"	"2759"
"21.87"	"2836"
"21.88"	"2814"
"21.89"	"2709"
"21.90"	"2831"
"21.91"	"2876"
"21.92"	"2852"
"21.93"	"2858"
"21.94"	"2850"
"21.95"	"2867"
"21.96"	"2885"
"21.97"	"2899"
"21.98"	"2875"
"21.99"	"3025"
"22.00"	"3028"
"22.01"	"3007"
"22.02"	"2931"
"22.03"	"2879"
"22.04"	"3059"
"22.05"	"2987"
"22.06"	"3078"
"22.07"	"2989"
"22.08"	"3117"
"22.09"	"3019"
"22.10"	"3083"
"22.11"	"3115"
"22.12"	"3206"
"22.13"	"3115"
"22.14"	"3201"
"22.15"	"3214"
"22.16"	"3233"
"22.17"	"3320"
"22.18"	"3374"
"22.19"	"3306"
"22.20"	"3336"
"22.21"	"3356"
"22.22"	"3481"
"22.23"	"3445"
"22.24"	"3423"
"22.25"	"3550"
"22.26"	"3497"
"22.27"	"3590"
"22.28"	"3581"
"22.29"	"3616"
"22.30"	"3615"
"22.31"	"3551"
"22.32"	"3673"
"22.33"	"3673"
"22.34"	"3770"
"22.35"	"3690"
"22.36"	"3829"
"22.37"	"3823"
"22.38"	"3895"
"22.39"	"3973"
"22.40"	"3969"
"22.41"	"3950"
"22.42"	"4027"
"22.43"	"4101"
"22.44"	"4136"
"22.45"	"4166"
"22.46"	"4150"
"22.47"	"4241"
"22.48"	"4263"
"22.49"	"4268"
"22.50"	"4391"
"22.51"	"4371"
"22.52"	"4378"
"22.53"	"4343"
"22.54"	"4395"
"22.55"	"4467"
"22.56"	"4396"
"22.57"	"4463"
"22.58"	"4415"
"22.59"	"4415"
"22.60"	"4431"
"22.61"	"4445"
"22.62"	"4480"
"22.63"	"4479"
"22.64"	"4388"
"22.65"	"4489"
"22.66"	"4401"
"22.67"	"4500"
"22.68"	"4378"
"22.69"	"4372"
"22.70"	"4399"
"22.71"	"4442"
"22.72"	"4494"
"22.73"	"4348"
"22.74"	"4353"
"22.75"	"4286"
"22.76"	"4366"
"22.77"	"4340"
"22.78"	"4332"
"22.79"	"4163"
"22.80"	"4201"
"22.81"	"4209"
"22.82"	"4005"
"22.83"	"3965"
"22.84"	"3976"
"22.85"	"3938"
"22.86"	"3969"
"22.87"	"3975"
"22.88"	"3953"
"22.89"	"3757"
"22.90"	"3808"
"22.91"	"3808"
"22.92"	"3718"
"22.93"	"3681"
"22.94"	"3599"
"22.95"	"3665"
"22.96"	"3504"
"22.97"	"3446"
"22.98"	"3449"
"22.99"	"3478"
"23.00"	"3425"
"23.01"	"3347"
"23.02"	"3290"
"23.03"	"3234"
"23.04"	"3247"
"23.05"	"3239"
"23.06"	"3217"
"23.07"	"3101"
"23.08"	"3143"
"23.09"	"3140"
"23.10"	"3138"
"23.11"	"2999"
"23.12"	"3024"
"23.13"	"2968"
"23.14"	"2969"
"23.15"	"2976"
"23.16"	"2899"
"23.17"	"2873"
"23.18"	"2877"
"23.19"	"2860"
"23.20"	"2820"
"23.21"	"2810"
"23.22"	"2700"
"23.23"	"2698"
"23.24"	"2689"
"23.25"	"2615"
"23.26"	"2624"
"23.27"	"2606"
"23.28"	"2575"
"23.29"	"2516"
"23.30"	"2506"
"23.31"	"2555"
"23.32"	"2526"
"23.33"	"2508"
"23.34"	"2533"
"23.35"	"2521"
"23.36"	"2512"
"23.37"	"2406"
"23.38"	"2417"
"23.39"	"2465"
"23.40"	"2422"
"23.41"	"2402"
"23.42"	"2344"
"23.43"	"2320"
"23.44"	"2328"
"23.45"	"2281"
"23.46"	"2357"
"23.47"	"2309"
"23.48"	"2351"
"23.49"	"2251"
"23.50"	"2239"
"23.51"	"2274"
"23.52"	"2231"
"23.53"	"2233"
"23.54"	"2282"
"23.55"	"2270"
"23.56"	"2292"
"23.57"	"2317"
"23.58"	"2368"
"23.59"	"2340"
"23.60"	"2396"
"23.61"	"2504"
"23.62"	"2479"
"23.63"	"2553"
"23.64"	"2605"
"23.65"	"2581"
"23.66"	"2618"
"23.67"	"2718"
"23.68"	"2843"
"23.69"	"2880"
"23.70"	"3004"
"23.71"	"3081"
"23.72"	"3026"
"23.73"	"3189"
"23.74"	"3206"
"23.75"	"3269"
"23.76"	"3229"
"23.77"	"3269"
"23.78"	"3262"
"23.79"	"3314"
"23.80"	"3274"
"23.81"	"3256"
"23.82"	"3240"
"23.83"	"3218"
"23.84"	"3166"
"23.85"	"3032"
"23.86"	"3111"
"23.87"	"2966"
"23.88"	"2939"
"23.89"	"2876"
"23.90"	"2815"
"23.91"	"2707"
"23.92"	"2639"
"23.93"	"2580"
"23.94"	"2523"
"23.95"	"2449"
"23.96"	"2388"
"23.97"	"2264"
"23.98"	"2244"
"23.99"	"2213"
"24.00"	"2190"
"24.01"	"2224"
"24.02"	"2156"
"24.03"	"2109"
"24.04"	"1964"
"24.05"	"1984"
"24.06"	"1962"
"24.07"	"2011"
"24.08"	"1950"
"24.09"	"1910"
"24.10"	"1997"
"24.11"	"2015"
"24.12"	"2040"
"24.13"	"2073"
"24.14"	"1983"
"24.15"	"2052"
"24.16"	"2076"
"24.17"	"2070"
"24.18"	"2079"
"24.19"	"2062"
"24.20"	"2061"
"24.21"	"2086"
"24.22"	"2071"
"24.23"	"2051"
"24.24"	"2062"
"24.25"	"2047"
"24.26"	"2040"
"24.27"	"2084"
"24.28"	"2022"
"24.29"	"2046"
"24.30"	"2123"
